1.045,1.07,1.0383,-4.5041,-15.811,-17.485,233.88,58.806,-4.4706,4.5147,2.3551,-0.076862,-0.076683,25.465,20.897,12.82,6.065,3.8069,1.6915,5.7535,1.1975,10.831,4.959,8.813,5.9736,0.14299
1.045,1.07,1.0401,-5.0567,-16.649,-17.983,262.04,97.911,-3.6216,7.7377,2.1587,-0.043659,-0.013096,9.5882,16.961,9.641,9.2046,2.1008,1.9928,4.3273,0.81089,7.0731,7.2896,16.739,2.911,-0.012903
1.045,1.07,1.064,-3.7163,-13.484,-15.608,193.87,14.907,-4.0485,6.9843,1.9528,-0.085266,-0.026544,38.095,4.182,2.9543,6.6465,4.5754,0.87535,7.4496,2.619,5.8855,4.468,14.618,2.0208,0.17584
1.045,1.07,1.0395,-4.5498,-16.026,-17.938,236.53,53.046,-4.6526,8.8495,1.8462,0.016338,0.097653,34.156,16.89,5.9638,8.2537,4.8208,0.76755,7.5006,1.3593,7.4368,5.2286,11.4,7.0325,0.42532
1.045,1.07,1.0323,-5.3226,-19.531,-21.787,276.44,65.16,-7.1243,8.0908,1.7583,0.14711,-0.043979,32.886,19.343,11.922,5.1422,4.1322,1.3328,7.5914,0.85563,17.491,7.4824,19.061,5.0359,0.14744
1.045,1.07,1.0412,-4.7602,-17.107,-18.595,247.42,60.791,-3.9464,6.8342,0.87825,0.14394,0.1241,27.135,14.727,5.0685,7.7645,3.7692,1.8296,8.5979,1.9267,17.395,8.3952,12.226,4.6425,-0.17365
1.045,1.07,1.051,-4.6961,-16.662,-19.109,244.18,52.076,-3.9483,8.059,1.9076,-0.020781,-0.074241,39.723,8.4943,9.2437,7.0967,2.7694,1.0856,6.1376,1.5468,12.975,5.1924,8.8071,3.1024,-0.016821
1.045,1.07,1.054,-3.8202,-13.46,-14.997,198.93,30.261,-0.77426,7.663,1.2949,0.052287,0.039834,25.271,13.689,5.0232,5.0108,5.9958,1.3262,5.801,1.547,4.6175,7.1824,15.285,2.1805,-0.0060735
1.045,1.07,1.0419,-4.5764,-16.471,-18.946,238.01,42.771,-3.326,8.5898,1.4687,0.034057,-0.10687,37.771,11.97,7.5011,6.0126,1.7574,1.8458,6.2973,1.7787,7.8902,9.4021,21.21,5.8853,-0.17368
1.045,1.07,1.0454,-5.1213,-18.677,-20.912,266.04,64.095,-6.2591,4.5962,1.8246,0.0029847,-0.080621,30.608,11.733,8.2031,3.5851,4.2692,2.3592,4.8542,1.1677,21.092,4.5774,19.676,4.4743,0.36394
1.045,1.07,1.0401,-4.7143,-16.838,-19.016,244.89,54.445,-2.0914,6.6663,1.6411,0.045916,-0.040869,31.273,14.062,12.507,8.5136,2.692,1.5106,3.6527,1.5313,15.241,4.4658,13.434,5.7498,0.28501
1.045,1.07,1.0371,-4.4816,-15.771,-16.986,233.09,54.613,-2.8515,11.331,1.3149,0.12067,-0.067005,23.177,22.41,10.068,8.5025,2.4778,2.0234,7.4852,1.2609,14.961,6.0676,5.8659,3.4414,-0.61801
1.045,1.07,1.0357,-4.6429,-16.631,-18.676,241.18,54.594,-4.6121,4.6604,0.95274,0.10542,-0.21421,36.449,20.189,7.6199,6.9535,3.0119,1.6902,6.8564,1.8816,13.464,5.2256,10.118,5.8279,-0.39863
1.045,1.07,1.0332,-4.5499,-16.397,-18.161,236.3,52.076,-3.401,4.5177,2.1647,-0.019299,-0.15665,29.001,22.236,12.134,4.1233,1.9143,1.3935,4.5577,2.2204,18.027,6.1519,10.002,8.5758,0.10075
1.045,1.07,1.0326,-4.7358,-16.437,-18.365,245.77,67.014,-6.2917,5.7583,2.4107,0.13982,0.078099,27.344,25.106,8.5721,6.8102,4.788,2.1171,2.6901,1.7047,9.8489,4.1382,14.827,3.8123,-0.3154
1.045,1.07,1.028,-5.158,-19.072,-21.562,267.88,53.917,-2.3109,8.8884,1.1205,-0.050901,-0.11944,39.227,19.76,12.321,8.7947,2.6981,1.945,6.2132,2.3304,18.625,5.9068,17.341,3.9648,-0.0041652
1.045,1.07,1.038,-4.9128,-16.831,-18.472,254.82,77.814,-0.92102,7.6416,1.2799,-0.01718,0.14838,25.31,21.253,8.6249,5.5213,3.0402,1.9865,6.3765,1.7968,11.894,5.625,8.3324,3.1026,-0.29583
1.045,1.07,1.0434,-4.4583,-15.91,-16.907,231.85,56.221,-3.4731,7.2175,1.7461,0.07667,-0.026729,14.253,17.137,9.7234,5.5402,2.2109,2.1682,9.0369,1.8186,15.111,7.0947,14.601,5.8042,-0.42692
1.045,1.07,1.0314,-4.3994,-16.361,-18.305,228.92,33.523,-3.3466,7.3463,0.82262,0.012006,0.063321,32.626,22.443,11.523,6.9282,2.9007,1.1276,4.789,2.0713,16.746,6.0169,16.146,6.7018,0.45712
1.045,1.07,1.0377,-4.5601,-16.639,-19.231,237.04,40.11,-3.7761,5.6809,1.7527,-0.091215,0.092368,44.097,18.43,5.9083,6.871,3.7464,2.4602,4.9194,1.3734,11.936,5.2028,16.814,2.6765,-0.35748
1.045,1.07,1.0426,-4.657,-16.674,-18.352,242.1,54.239,-2.5696,8.7522,2.2091,0.22299,0.0043362,30.477,15.596,9.1241,6.4336,3.593,1.9214,8.575,1.3119,15.169,7.009,7.6475,4.6991,-0.19167
1.045,1.07,1.0359,-5.0293,-18.705,-20.441,261.34,57.822,-4.59,6.0068,1.8259,-0.16409,-0.096345,30.178,16.917,5.237,6.4552,3.6565,2.657,6.4028,2.151,26.609,5.7606,17.081,4.6688,-0.18015
1.045,1.07,1.0342,-4.3215,-15.849,-17.514,224.88,35.868,-2.9186,8.6882,1.7429,0.06879,-0.04645,23.985,24.443,9.3989,6.436,3.5472,2.5943,6.7871,1.7626,9.5469,4.8758,24.358,3.3711,0.1365
1.045,1.07,1.0424,-4.5733,-16.095,-18.405,237.7,50.722,-3.5275,8.43,1.8652,0.054444,-0.1177,33.132,13.677,11.242,7.367,4.3735,1.9569,3.2893,1.0265,8.0327,6.134,14.774,5.5998,0.26383
1.045,1.07,1.0387,-4.8673,-16.77,-19.458,252.68,63.145,-3.3533,9.4715,1.7727,-0.10578,0.12775,39.905,15.918,10.32,5.7285,3.0151,1.3845,5.2624,1.98,2.4254,6.2174,13.787,6.0021,-0.086402
1.045,1.07,1.0455,-4.2717,-14.544,-16.303,221.92,55.718,-3.7446,6.2071,1.8043,-0.17645,-0.023536,24.759,19.352,9.5542,5.2898,2.6849,1.3801,3.9606,1.236,6.4637,3.1236,11.305,4.0412,0.013522
1.045,1.07,1.0414,-4.5174,-16.703,-18.978,235.15,34.683,-3.9031,8.7272,1.768,0.074469,0.010208,35.457,13.969,7.1469,5.883,4.9403,2.1402,4.3216,1.432,13.996,5.7768,21.759,5.8777,0.47125
1.045,1.07,1.0263,-4.888,-18.201,-20.179,253.9,49.922,-3.5514,6.4745,2.521,-0.12427,-0.037009,33.253,21.112,8.0973,8.9396,3.8735,1.557,7.2138,0.96256,17.12,8.3425,21.006,6.2924,-0.49893
1.045,1.07,1.0401,-4.9007,-17.657,-19.888,254.61,57.749,-3.9957,7.0248,1.637,0.033731,-0.17925,29.721,16.382,13.848,5.3922,3.4299,2.5513,5.1633,1.7281,14.374,4.4545,16.953,4.3123,0.41878
1.045,1.07,1.0339,-5.0357,-18.096,-20.053,261.56,63.693,-4.7694,9.1626,2.1778,-0.010926,-0.031792,26.006,21.474,10.403,5.1472,4.1318,1.9924,5.7979,1.0254,13.894,4.0987,21.046,5.3035,0.24865
1.045,1.07,1.044,-4.2945,-15.173,-16.306,223.55,48.843,-4.2262,10.259,1.4692,-0.12107,0.028339,20.829,20.415,3.5428,5.5877,4.7162,1.4767,6.1755,1.3044,13.918,5.5988,13.395,3.5865,0.37871
1.045,1.07,1.0417,-4.5268,-16.931,-19.537,235.88,26.594,-5.1722,10.877,1.2797,-0.064811,0.05533,42.864,13.32,12.113,6.2222,3.0331,1.8942,6.2305,1.9668,13.823,6.4839,16.559,4.947,-0.20514
1.045,1.07,1.0399,-4.7511,-16.836,-18.488,246.84,63.823,-5.1257,6.219,1.1682,0.030547,-0.023828,28.846,16.979,4.5415,5.4315,3.8691,1.8652,8.0165,1.9222,13.351,6.7134,12.997,7.0672,0.078478
1.045,1.07,1.0386,-4.5347,-16.862,-18.772,235.78,41.491,-3.2834,4.1621,1.6269,0.21164,0.12398,29.618,18.704,10.806,4.9769,4.0262,2.1759,8.0034,1.9556,14.318,6.4994,19.009,4.4178,-0.10526
1.045,1.07,1.0492,-4.7874,-17.223,-18.939,248.88,60.804,-3.9275,5.4503,0.58923,0.053662,0.055505,24.262,9.265,10.609,6.3173,3.3923,2.1368,8.8476,1.0881,15.163,9.6818,14.675,3.0384,-0.07401
1.045,1.07,1.0346,-5.0427,-18.211,-20.193,261.97,61.138,-3.2032,10.023,1.9782,0.030047,0.052233,27.976,16.085,11.563,7.0564,2.6916,1.3517,7.8168,1.3531,13.603,7.6437,19.53,7.1006,0.1007
1.045,1.07,1.0432,-4.1885,-15.277,-16.827,218.09,33.691,-2.2346,8.8096,1.7573,0.033849,0.033813,22.762,15.946,9.2163,6.5966,4.5369,2.0839,6.1959,1.9653,10.847,5.1855,20.34,6.1697,-0.070403
1.045,1.07,1.0464,-4.3149,-14.596,-16.759,224.45,51.316,-6.1608,10.479,1.0932,-0.02607,0.21214,33.534,15.878,6.3838,4.7612,2.3005,0.64016,-0.98535,2.4631,10.94,6.1592,8.6519,5.081,0.3234
1.045,1.07,1.0461,-4.7078,-16.967,-18.845,244.8,54.898,-4.1784,6.4518,0.78298,0.20037,0.079851,30.617,17.489,6.3935,3.4455,4.982,2.055,8.027,1.3746,13.931,6.2214,14.517,0.96991,-0.30257
1.045,1.07,1.0434,-4.9999,-18.231,-20.796,259.77,54.155,-2.246,7.0272,1.4859,-0.026006,-0.017817,44.581,11.65,8.9161,3.9338,5.0512,2.1475,6.5979,1.4286,17.43,8.4307,9.0545,4.0689,0.17692
1.045,1.07,1.0499,-4.5408,-16.01,-17.98,236.25,51.004,-3.6187,9.8431,1.497,-0.16616,0.06729,28.96,10.865,9.4812,6.0951,2.6945,0.77003,7.1059,1.2241,9.521,3.1954,14.433,6.4988,-0.10685
1.045,1.07,1.0441,-3.7939,-13.481,-14.662,197.45,34.847,-5.493,3.872,1.1651,0.019999,-0.17133,18.692,19.299,4.8667,6.5192,3.6138,2.3392,5.4707,0.33189,7.9759,6.2242,18.821,6.1859,0.43992
1.045,1.07,1.0551,-3.7534,-13.655,-15.554,195.54,22.551,-5.9541,2.3969,0.94269,0.16815,-0.031876,31.272,10.687,8.4552,3.229,3.8701,1.7694,1.8553,1.8685,15.226,7.0102,10.629,5.5732,-0.15188
1.045,1.07,1.0407,-4.7143,-16.918,-19.212,245.17,50.671,-6.636,8.4732,1.7414,-0.0018287,0.13646,30.199,14.788,9.7166,8.007,2.5291,0.81297,1.5959,1.6768,15.321,6.8636,21.294,3.3207,0.49858
1.045,1.07,1.044,-4.6999,-16.626,-18.571,244.28,56.903,-3.2684,8.8261,2.2823,-0.092094,-0.10341,32.682,15.749,8.122,5.3804,4.0777,1.258,7.4835,1.7648,11.809,3.3476,10.084,5.8922,-0.70959
1.045,1.07,1.0439,-4.3654,-16.208,-17.589,227.47,36.623,-5.0153,9.0809,1.5016,-0.10179,-0.15551,22.448,14.4,9.9039,6.2985,3.4366,1.5943,4.5022,1.223,23.425,6.3072,14.705,6.6247,0.18995
1.045,1.07,1.0391,-4.5567,-16.638,-18.446,236.97,47.884,-5.8526,5.1822,1.3841,-0.0154,-0.012257,31.918,16.228,11.265,7.3308,4.2474,1.7513,8.1344,2.6738,14.624,8.7182,9.8,5.5763,0.59024
1.045,1.07,1.0475,-3.8702,-13.474,-14.721,201.19,41.785,-1.6178,3.698,1.0031,-0.040911,0.065657,17.98,16.849,3.471,4.8895,3.9562,2.3189,3.7108,2.0345,8.3542,5.8492,18.652,5.6255,-0.30757
1.045,1.07,1.0432,-4.3104,-15.573,-17.443,224.48,38.448,-6.9276,8.5286,1.3489,0.0026034,0.013872,32.272,17.435,5.7877,6.9636,-0.74054,2.0162,7.4169,1.7609,14.282,6.4876,16.04,2.9483,-1.0596
1.045,1.07,1.0572,-3.9904,-13.955,-15.816,207.85,38.092,-7.2649,5.9616,0.88802,-0.045458,0.028552,29.21,10.379,5.6388,6.4036,1.7705,2.1304,5.0196,0.95608,9.5468,4.1036,12.657,2.5618,-0.21171
1.045,1.07,1.0459,-4.1556,-14.813,-16.518,216.04,43.182,-4.5837,3.0457,2.2032,-0.044079,-0.12627,24.668,17.875,7.2414,7.1927,4.3226,1.4951,7.8673,2.3497,4.5434,5.6635,20.072,1.4661,-0.44062
1.045,1.07,1.047,-4.961,-17.703,-19.383,257.85,66.104,-3.6957,8.9135,1.6624,0.057031,0.0070577,20.358,10.14,13.013,5.9618,3.6508,1.0065,9.5048,1.1814,12.477,4.8191,17.144,7.3639,0.69811
1.045,1.07,1.0508,-3.8261,-13.311,-13.574,199.17,46.669,-3.2704,6.8708,1.5144,-0.01142,0.096794,0.99799,17.907,9.2108,2.9415,4.6474,2.4766,8.0846,2.0867,9.5643,7.2136,13.843,6.3114,-0.34335
1.045,1.07,1.0458,-4.0192,-13.92,-15.312,209.24,40.777,-3.8006,10.409,1.7348,0.18372,0.10674,22.125,17.71,3.568,5.8232,2.507,2.2223,4.5584,2.5994,8.0823,5.8875,16.764,4.8377,0.41722
1.045,1.07,1.0453,-4.6082,-16.251,-18.35,239.53,54.888,-4.1302,7.1379,1.2031,-0.039938,0.1577,32.106,15.927,13.08,5.9688,2.354,1.1964,6.3654,1.5489,11.691,4.1002,8.2163,3.4987,0.037124
1.045,1.07,1.0478,-4.0768,-14.549,-16.442,212.24,33.511,-3.1045,7.6276,1.2505,0.0786,0.10743,30.273,17.618,6.9093,4.8351,3.6289,1.0856,4.384,1.9788,9.7393,6.0085,15.469,1.7235,0.026321
1.045,1.07,1.0443,-4.6318,-16.506,-17.933,240.58,62.083,-2.6277,3.9415,1.3553,-0.10436,0.060632,22.816,15.271,6.1359,7.3194,3.7305,1.6096,5.6742,1.0959,19.622,3.0223,12.125,5.129,-0.088566
1.045,1.07,1.0342,-4.9959,-17.908,-20.789,259.31,56.084,-3.0369,7.3844,2.4711,-0.035578,-0.17402,47.929,16.887,7.2476,8.1105,5.4333,1.0729,2.8319,1.5452,13.064,5.967,12.586,4.0153,-0.32261
1.045,1.07,1.0448,-4.4114,-15.791,-17.998,229.54,41.46,-5.2835,8.2164,2.1889,0.055168,0.039912,36.948,16.586,6.5943,5.2748,3.0703,0.44379,5.8903,0.68056,10.385,5.1114,14.267,4.3773,-0.12441
1.045,1.07,1.039,-4.5244,-16.363,-18.344,235.33,44.981,-3.9578,7.8862,1.2326,0.0058404,-0.012694,36.955,16.987,3.9419,7.1431,3.8135,2.0345,4.1299,1.566,18.037,5.5168,11.78,5.7676,-0.064919
1.045,1.07,1.0316,-4.6413,-16.5,-17.69,241.3,59.348,-4.5959,10.002,1.0542,-0.098962,0.057864,15.069,24.958,9.9091,7.8846,2.3433,1.2666,8.6853,1.3757,9.3546,8.173,22.061,4.0572,0.38214
1.045,1.07,1.0392,-4.8138,-17.238,-19.327,249.84,61.514,-3.2186,3.2438,1.9177,0.059148,0.057866,31.081,16.28,10.837,5.0464,1.3233,1.2128,8.6058,1.2094,12.027,5.4855,15.469,7.1776,0.51542
1.045,1.07,1.0357,-4.7686,-17.466,-19.824,247.76,49.897,-5.219,4.2673,1.4774,0.014088,0.068469,35.09,16.699,11.082,8.1512,3.387,2.2608,8.3108,1.9185,9.3406,6.943,20.834,4.3985,-0.090483
1.045,1.07,1.0498,-4.651,-16.429,-18.473,241.55,59.807,-3.0282,3.6001,1.8245,0.20181,-0.064676,30.112,13.528,8.498,4.348,2.3091,1.884,4.0629,1.4244,17.635,6.1627,10.835,0.68852,0.33626
1.045,1.07,1.0456,-4.9259,-17.328,-19.275,255.96,67.378,-4.961,8.4532,1.3851,-0.099237,0.043427,27.217,12.342,9.7815,5.6424,3.4723,2.2369,4.2121,2.2819,17.24,2.6562,11.982,6.3935,0.13558
1.045,1.07,1.0482,-4.452,-16.127,-17.481,231.9,45.297,-4.7162,10.615,1.7028,-0.057894,0.098804,22.187,12.571,4.1967,6.0271,4.9067,1.4744,6.8056,1.6336,16.563,5.9767,17.916,5.4615,-0.10277
1.045,1.07,1.0476,-4.2383,-15.209,-17.42,220.76,31.71,-2.8726,10.884,1.5158,-0.15791,0.18608,33.013,12.713,10.977,5.5607,1.8269,1.3825,4.2906,1.8013,10.377,2.5005,16.206,6.8277,0.28906
1.045,1.07,1.0472,-4.425,-16.546,-18.725,230.43,30.824,-3.2878,7.1078,1.7519,-0.087559,0.077589,34.553,9.7939,8.9853,7.0144,2.5901,2.2333,6.8901,0.31575,16.277,5.9289,19.757,4.5312,-0.11759
1.045,1.07,1.0484,-3.7562,-13.536,-14.634,195.69,28.837,-4.1815,5.7983,1.2123,0.10819,0.051182,15.871,17.326,8.9483,5.8896,3.3931,1.5455,7.9552,2.7811,7.3599,6.9155,18.4,4.1368,0.48093
1.045,1.07,1.045,-4.1772,-14.733,-15.717,217.25,50.465,-3.043,6.012,1.2496,-0.015365,0.11604,13.306,16.431,7.5888,7.9457,3.5755,1.7629,4.3798,2.2479,15.973,2.5322,14.43,6.8107,-0.41858
1.045,1.07,1.0443,-4.4806,-16.466,-18.875,233.16,36.361,-4.5462,6.4099,1.5676,0.020993,-0.057176,35.766,14.44,11.298,5.5075,4.1863,1.4285,2.7302,0.72565,15.54,6.3361,17.222,3.2066,-0.056615
1.045,1.07,1.0413,-5.1149,-18.926,-21.26,265.67,57.443,-3.2995,5.0312,1.6453,0.18576,-0.13115,35.869,7.5677,7.0389,7.1325,3.3934,2.5094,7.8206,1.7278,18.959,9.8966,21.059,5.4208,-0.48399
1.045,1.07,1.0383,-4.4568,-16.325,-18.25,231.87,40.288,-4.654,7.0979,1.8183,0.096372,0.013888,36.366,20.986,11.06,6.5685,2.3692,2.3135,8.9449,1.8421,14.997,5.0149,7.6255,3.2767,0.0081997
1.045,1.07,1.0431,-3.9011,-14.071,-14.614,203.08,37.763,-1.4495,6.6971,1.512,0.14711,0.020626,11.11,19.486,9.7527,6.4191,0.76862,1.0788,8.0152,0.92843,18.083,8.045,10.543,6.4417,-0.47845
1.045,1.07,1.0475,-4.8833,-17.256,-19.514,253.65,64.385,-5.1641,5.6014,1.6604,-0.0372,0.15017,39.051,12.76,8.4332,5.4834,2.5559,1.6154,6.5684,2.0528,17.758,2.3798,3.5484,4.1279,-0.02382
1.045,1.07,1.04,-4.5537,-15.845,-17.338,236.96,56.071,-4.9582,13.424,1.111,0.010984,-0.094335,20.563,22.909,14.528,6.6613,2.896,1.2527,6.9396,1.3129,8.6066,5.1738,10.721,2.3061,-0.22928
1.045,1.07,1.0443,-4.2192,-15.043,-16.888,219.46,40.025,-4.0307,6.9648,2.9066,-0.018039,-0.055942,31.144,16.884,8.8282,5.5919,4.1418,2.8563,6.1432,0.90823,9.2233,4.2323,11.686,5.7957,0.31476
1.045,1.07,1.0541,-4.0197,-14.569,-16.565,209.34,28.347,-2.9061,5.8297,1.6429,-0.078373,0.019752,34,10.737,6.2832,4.1769,4.0684,1.3374,3.0276,2.0609,15.56,6.58,11.774,3.2355,0.36956
1.045,1.07,1.0473,-4.6651,-16.699,-18.787,242.75,50.021,-4.4456,9.9229,1.3129,-0.076666,0.065562,37.234,9.956,6.5176,5.5838,2.7344,2.2866,11.142,1.6827,8.8036,5.6587,12.209,7.6272,-0.68043
1.045,1.07,1.0379,-4.196,-15.71,-17.477,218.64,24.511,-3.0032,9.2666,0.93375,-0.070119,-0.060482,40.587,16.996,4.4466,10.786,5.2184,0.89361,5.6906,0.66975,20.227,6.4176,7.0028,5.4403,0.096779
1.045,1.07,1.0257,-4.7764,-17.378,-19.157,248.2,52.804,-4.0876,8.8861,1.5841,-0.055284,-0.093107,34.227,28.488,6.8067,6.1121,3.7812,1.0845,8.5032,1.2675,13.588,7.993,14.205,4.5715,-0.020148
1.045,1.07,1.0188,-4.832,-17.344,-19.305,250.75,58.157,-3.0205,7.6522,1.7949,-0.086214,0.058664,30.711,29.079,10.69,8.1918,2.1658,1.7449,5.9189,1.7077,10.499,6.749,19.015,7.3651,0.047996
1.045,1.07,1.0235,-5.0992,-18.905,-21.571,265,45.884,-2.6187,12.485,1.5779,0.10166,-0.21675,48.566,25.758,6.6485,5.1784,4.4267,1.8171,4.6439,2.0473,18.733,7.4257,15.367,3.987,0.19649
1.045,1.07,1.0402,-4.6322,-16.669,-18.194,240.71,57.355,-3.2863,4.9814,0.87978,0.026503,-0.10774,22.131,19.81,7.102,4.2362,3.5743,1.4815,5.5023,1.2272,17.326,5.824,17.925,4.6844,0.27686
1.045,1.07,1.049,-4.1655,-15.183,-16.362,216.95,37.46,-2.2002,8.0335,1.6503,-0.071064,0.042999,18.109,13.654,10.274,5.2199,4.3254,1.9097,5.9474,1.5926,17.615,7.29,13.625,4.7635,-0.10206
1.045,1.07,1.0355,-4.7887,-17.141,-19.287,248.7,56.824,-3.0504,6.5949,1.4494,0.26696,-0.027866,34,21.324,10.935,5.3813,3.8317,2.3051,7.8677,1.5107,9.717,4.1217,13.53,4.9412,-0.081654
1.045,1.07,1.0339,-4.7719,-17.986,-20.606,247.98,38.904,-2.5295,3.9028,1.223,-0.043726,-0.075404,42.196,16.666,7.2479,6.7899,3.6166,1.976,5.1911,0.33937,17.408,6.6437,23.223,4.6644,0.024869
1.045,1.07,1.0384,-4.3371,-15.504,-17.188,225.61,43.593,-3.8906,8.5177,1.745,0.051478,-0.12317,26.065,22.298,9.3623,5.2284,3.2245,1.9815,7.0639,1.7133,8.2758,5.1776,17.219,4.8569,-0.087966
1.045,1.07,1.0399,-4.3597,-15.18,-16.75,226.53,55.374,-3.2584,5.7918,0.43327,0.027275,-0.11402,30.752,21.667,2.8693,4.2018,2.8464,2.032,7.0356,2.0881,10.536,6.1955,9.0638,5.7068,0.17342
1.045,1.07,1.0556,-4.4163,-15.655,-16.87,229.74,56.892,-4.9384,5.2531,1.8751,-0.071405,0.056153,16.271,10.014,8.8778,2.013,3.3217,2.7659,5.0527,1.7863,20.82,3.8813,10.16,6.7655,-0.025631
1.045,1.07,1.0288,-4.6845,-17.721,-20.349,243.62,31.22,-3.3699,7.5686,2.2031,0.077409,-0.10487,39.785,18.7,15.12,6.4031,3.1141,1.9225,6.8543,1.6112,11.254,9.3043,23.138,7.1067,-0.093017
1.045,1.07,1.0328,-4.9829,-18.098,-20.645,258.81,54.713,-4.8119,7.5363,2.1475,-0.056136,-0.17482,41.332,19.404,7.2523,5.5014,3.4738,1.7645,5.0509,1.492,15.093,3.6464,17.352,7.0177,0.30413
1.045,1.07,1.0528,-4.1559,-14.84,-16.315,216.32,41.846,-4.0358,6.147,2.1032,-0.0022505,0.052606,21.527,10.501,6.509,5.2384,4.4783,1.6249,4.5228,2.2128,14.284,4.3351,15.628,6.4725,0.23377
1.045,1.07,1.0482,-4.5206,-16.253,-18.14,235.29,45.627,-3.9272,9.6523,2.0293,0.030376,-0.038065,28.979,9.7516,3.7201,4.8715,3.0271,1.1795,6.8109,1.4267,11.931,7.5677,21.566,7.1963,-0.055641
1.045,1.07,1.0479,-3.6715,-13.421,-14.548,191.37,21.302,-3.0269,6.4375,1.3604,-0.015048,0.13955,19.011,12.81,4.7454,8.4005,4.1606,1.7293,6.0866,1.2564,9.9482,9.2618,20.741,5.9335,0.40863
1.045,1.07,1.0275,-5.1214,-18.353,-20.542,265.77,65.062,-1.9776,9.2562,1.662,-0.11071,0.052778,36.71,20.907,8.8578,8.9476,4.5077,0.81983,6.7384,1.4751,12.789,8.2258,14.12,5.4849,-0.036695
