V2,V6,V9,Theta2,Theta6,Theta9,P1,P4,Q4,P5,Q5,P7,Q7,P9,Q9,P10,Q10,P11,Q11,P12,Q12,P13,Q13,P14,Q14,LoadMargin
1.045,1.07,1.0334,-4.9846,-17.678,-18.895,258.94,70.938,-3.9785,10.873,1.7125,0.32753,2.1006,13.158,20.491,9.5118,7.5207,3.2912,2.9663,4.203,1.4811,19.596,4.8951,19.649,4.5948,9.1196
1.045,1.07,1.051,-4.0242,-14.664,-15.505,209.59,39.339,-2.9398,5.1884,0.9105,-1.5968,-0.24647,16.4,18.358,6.6534,3.5519,3.0693,2.9257,11.01,1.7157,14.714,2.8987,14.184,3.4107,9.0092
1.045,1.07,1.0307,-5.4272,-20.434,-23.017,281.8,57.325,-4.2991,7.4276,1.8599,-0.59319,1.5167,40.445,11.527,9.2342,8.7588,3.8893,1.1532,7.5409,1.8735,21.76,6.3679,23.103,7.33,9.8559
1.045,1.07,1.0493,-4.2272,-15.569,-17.319,220.33,31.65,-4.7809,8.7463,1.2682,-1.9478,0.20156,33.713,14.742,9.4677,3.6349,4.7319,1.8694,7.082,1.7947,16.114,8.3647,9.0584,2.7033,12.729
1.045,1.07,1.0427,-4.2455,-15.45,-17.491,221,33.508,-4.417,6.9075,1.3925,1.1539,-1.5097,36.557,16.132,8.4159,7.5146,3.3225,1.3231,6.457,1.0861,12.462,5.8436,10.513,6.0327,7.5122
1.045,1.07,1.0503,-4.1289,-14.675,-16.501,215.07,34.796,-3.105,10.074,1.39,-0.21782,0.16629,33.36,10.504,6.6554,5.4197,3.4722,2.0838,4.3337,1.5448,13.43,7.288,8.2522,6.6271,11.566
1.045,1.07,1.0366,-4.604,-16.825,-18.874,239.42,43.763,-3.9792,7.8492,1.8812,0.86723,0.49821,30.839,18.191,11.413,6.4008,3.4478,2.4645,5.3573,1.4845,14.572,5.5132,16.929,5.7698,11.774
1.045,1.07,1.0357,-4.66,-16.625,-18.138,242.36,54.234,-3.221,11.698,1.5537,-0.28447,0.17892,24.827,21.697,7.0344,6.8254,3.1154,1.5986,5.5121,2.5413,16.129,4.8242,15.468,4.7795,10.228
1.045,1.07,1.0483,-4.6875,-16.378,-18.183,243.66,62.395,-4.3419,7.8145,1.1546,0.63129,-0.15465,23.453,9.3476,5.4334,6.7979,4.4002,0.78456,3.0611,1.2578,13.641,6.4237,17.993,6.875,12.995
1.045,1.07,1.0367,-4.9974,-17.964,-20.329,259.46,62.123,-4.3305,5.8822,1.1107,-0.99281,1.9224,35.124,16.071,9.4153,6.5656,2.6331,1.7682,5.6935,1.7356,14.192,4.7162,18.257,4.9759,11.245
1.045,1.07,1.0355,-4.7349,-16.637,-19.164,245.84,56.403,-3.7714,7.372,1.6798,-0.82222,1.7336,40.981,19.004,10.179,9.1304,3.7429,2.2031,2.1973,1.8422,11.762,4.8229,9.3551,1.6652,12.603
1.045,1.07,1.0511,-4.448,-15.43,-17.451,231.14,56.233,-3.6058,5.0053,1.1458,0.46139,-0.11734,26.511,14.355,13.118,3.4362,4.1126,1.6854,3.9277,1.9213,9.2657,3.9949,9.8677,3.3403,5.6977
1.045,1.07,1.0422,-4.2984,-15.485,-17.089,223.59,44.1,-3.785,5.8022,1.2012,-1.2084,-0.23814,25.268,15.483,7.49,7.3031,4.9543,1.9113,3.6871,1.9514,14.238,6.6875,16.841,6.2202,12.837
1.045,1.07,1.0454,-3.9115,-13.695,-14.735,203.71,39.224,-5.0258,8.8307,1.2971,-0.19569,0.34799,19.341,23.617,7.2714,4.1241,4.115,1.8177,6.0385,1.6196,10.3,4.951,9.3504,2.8996,8.3726
1.045,1.07,1.0433,-4.4394,-15.895,-17.974,230.79,46.648,-3.5936,5.176,1.1339,-0.19603,-0.34714,31.378,15.869,9.7431,5.3751,3.4554,2.597,4.8509,1.8864,11.513,4.4734,15.224,5.5437,4.9674
1.045,1.07,1.0332,-5.1061,-18.58,-21.86,264.88,55.512,-4.0774,3.1555,1.6179,1.0017,-0.10512,52.402,16.63,9.6985,7.6668,3.2885,1.6739,6.1178,1.537,10.852,5.157,15.111,3.5488,3.1198
1.045,1.07,1.0285,-3.9563,-13.941,-15.418,205.55,39.264,-4.8573,4.3032,2.1147,-0.025151,-0.35045,31.571,29.914,11.8,6.833,2.2503,1.716,6.2605,1.1221,8.6053,6.655,1.7253,7.3005,8.4739
1.045,1.07,1.0484,-5.013,-17.615,-19.555,260.37,71.773,-2.4814,7.9351,1.0836,-1.7162,-0.87622,21.27,10.116,13.901,6.7733,3.4573,2.5204,6.5081,1.6768,11.413,4.6,18.903,3.3306,11.746
1.045,1.07,1.0423,-5.0269,-17.788,-19.437,261.24,70.399,-5.5405,10.282,1.6969,-0.83818,1.4923,17.331,13.085,9.7699,5.7329,3.525,1.999,6.8996,1.7362,11.696,7.5086,24.672,5.0459,11.598
1.045,1.07,1.0507,-4.7631,-17.002,-18.995,247.66,58.994,-4.9176,6.334,0.98887,-0.26575,0.030506,23.465,10.718,11.956,4.6214,3.7219,1.2914,5.8164,1.4294,12.926,5.1043,19.365,3.6253,8.9133
1.045,1.07,1.0463,-4.3158,-14.742,-16.585,224.21,55.264,-2.6964,6.3403,1.2644,0.85643,-0.12226,28.871,15.342,10.433,5.1728,5.4262,1.267,3.4744,0.58833,6.8102,8.0105,5.0225,5.4281,11.733
1.045,1.07,1.0407,-3.9371,-14.11,-14.936,205.02,35.286,-3.1953,9.4802,2.8904,-0.022646,-0.41896,15.483,22.795,10.08,6.3333,4.6729,1.4534,6.8715,2.0711,11.996,7.0247,11.292,5.0284,12.651
1.045,1.07,1.0476,-3.6939,-13.984,-15.037,192.79,12.842,-3.837,7.6008,1.5013,1.0144,0.33199,20.712,15.604,9.283,5.9746,5.0831,2.1044,7.8661,2.0374,15.433,6.951,13.936,6.0173,8.3132
1.045,1.07,1.038,-4.3389,-15.994,-17.953,225.62,36.221,-3.9226,4.9207,3.304,-0.3802,-0.071151,33.193,16.292,11.222,7.9664,4.0561,2.2667,2.7697,1.7999,18.9,9.3459,11.81,4.471,9.5912
1.045,1.07,1.0375,-4.2979,-16.124,-18.123,223.69,28.323,-2.9118,6.3177,2.0233,-0.92639,0.30275,34.036,19.485,9.3898,5.4084,2.9845,1.5897,4.3433,1.4532,18.485,5.6875,17.898,5.1679,16.739
1.045,1.07,1.0405,-4.8334,-17.299,-19.72,250.85,58.842,-1.9918,3.5628,1.559,0.10794,0.25365,38.713,15.497,9.865,6.8388,3.0377,1.5765,5.3956,2.4451,15.2,4.2899,10.474,3.4228,5.3118
1.045,1.07,1.0335,-4.91,-17.34,-18.958,254.79,71.155,-4.0677,5.9601,2.2236,-1.0425,0.61324,22.865,21.892,9.6136,6.0511,3.23,1.9604,6.1117,0.40744,13.712,6.7575,16.776,5.0033,8.6869
1.045,1.07,1.0457,-4.2912,-15.024,-16.115,223.29,51.998,-2.6109,9.7583,1.0293,-0.40447,0.57819,18.816,18.238,5.9346,4.2016,3.3438,2.4429,7.2718,1.6854,12.266,7.7028,12.372,4.014,19.2
1.045,1.07,1.0439,-4.6503,-17.247,-19.138,242.02,41.901,-3.4908,8.1333,1.9216,1.5567,-0.7942,33.566,15.451,7.4786,5.6842,5.4512,1.2673,8.4508,1.8649,18.153,4.0817,12.686,4.7028,9.3931
1.045,1.07,1.048,-4.2585,-15.927,-17.663,221.73,33.321,-5.604,3.0095,1.3629,1.299,-0.76574,27.17,11.441,11.936,7.7208,3.897,2.3848,4.7251,2.5511,22.357,3.8403,11.495,5.393,11.207
1.045,1.07,1.0437,-4.5115,-16.452,-18.902,234.57,39.945,-4.1491,4.964,2.1544,1.985,-0.57569,44.063,14.644,6.2302,7.4198,2.3523,1.8327,8.6025,1.0798,12.514,5.0648,10.547,3.1267,5.2653
1.045,1.07,1.0474,-4.7903,-17.063,-19.438,248.87,57.848,-4.3062,5.1725,1.4179,0.13605,1.2178,34.717,10.069,12.016,5.9733,5.035,2.1337,6.8963,1.348,9.2404,5.6628,12.711,4.2312,6.8678
1.045,1.07,1.0442,-4.5016,-15.903,-18.355,234.03,47.379,-4.8002,7.6227,1.9255,-2.1695,2.2899,36.733,12.007,11.629,6.0461,2.394,1.4014,5.3203,1.4842,5.4288,8.1543,16.444,4.8211,11.443
1.045,1.07,1.0403,-5.4485,-19.321,-22.606,282.44,74.762,-4.0238,4.4913,1.4011,-0.39868,-0.13449,42.316,9.2295,16.547,6.8057,3.489,1.7845,6.2479,1.4995,6.052,4.9031,18.706,5.3375,10.092
1.045,1.07,1.0451,-4.1594,-15.091,-16.559,216.67,35.368,-3.8335,9.0078,1.2811,-1.3258,0.66635,21.666,15.724,10.194,5.0962,3.1827,1.3439,4.1828,1.7245,15.071,7.6044,17.669,5.4569,14.249
1.045,1.07,1.0483,-3.8423,-14.784,-16.245,200.59,9.1452,-2.5412,8.4467,0.94361,0.0072043,0.66044,30.862,15.973,6.8603,5.616,4.1425,2.0177,8.715,0.92034,18.319,3.992,14.193,3.8189,7.7644
1.045,1.07,1.0457,-4.5279,-16.192,-18.146,235.39,49.848,-4.8093,6.4775,3.4692,0.14695,-0.35048,29.108,13.641,11.562,5.6958,3.324,3.1465,4.9751,1.56,14.743,4.2986,11.656,5.456,14.166
1.045,1.07,1.0544,-3.8673,-13.821,-15.26,201.39,33.066,-3.4483,5.2673,1.7793,-2.3644,-0.62809,22.225,13.12,15.264,3.8582,3.7012,2.6147,3.9871,1.5129,14.361,3.7973,6.507,5.4988,9.8452
1.045,1.07,1.0298,-5.1632,-19.148,-21.749,268.08,55.373,-5.4455,5.7133,2.0915,0.21362,0.041803,36.461,19.852,10.827,5.4073,3.4746,2.6617,7.2441,1.647,13.492,5.3656,26.286,5.161,12.933
1.045,1.07,1.0477,-4.3084,-15.012,-16.949,223.94,49.947,-3.0542,5.774,1.3318,-0.37985,0.81286,27.763,15.671,11.838,4.047,2.2164,0.96763,4.2713,1.8806,9.7015,6.0993,10.928,3.8341,14.748
1.045,1.07,1.0289,-5.2593,-18.998,-21.275,272.86,69.672,-3.7807,6.6477,1.1648,-1.2699,0.55043,37.542,23.278,7.8515,3.56,4.5685,2.0791,5.5322,2.1707,17.686,5.794,15.408,5.3024,8.5256
1.045,1.07,1.0505,-3.6201,-12.602,-14.673,188.57,21.46,-4.7172,7.3529,1.2509,-1.4032,1.0378,36.88,17.28,8.0117,2.227,1.8999,1.5884,2.9009,2.1878,5.2904,1.939,8.4042,6.9445,6.3548
1.045,1.07,1.0299,-4.6937,-16.731,-18.529,243.97,54.314,-4.7744,10.385,1.6513,0.062983,0.51568,27.319,24.955,7.8056,5.2323,1.4325,1.8566,8.3399,1.2261,7.5584,6.1774,21.885,6.8964,14.848
1.045,1.07,1.0272,-5.2793,-19.109,-22.259,273.88,57.759,-2.4085,9.8787,2.9634,-0.10307,1.299,47.505,19.228,9.9229,3.6834,2.7469,1.2091,5.8945,1.0238,8.3271,7.5862,22.614,7.1983,13.152
1.045,1.07,1.0336,-4.5242,-17.194,-19.185,235.51,29.14,-2.5746,8.2102,1.4389,2.1706,-0.10332,35.133,19.627,8.9091,6.0387,4.8592,1.3935,8.9951,1.6397,15.221,7.1494,18.666,6.5952,14.449
1.045,1.07,1.0316,-5.149,-18.548,-21.222,267.16,63.016,-2.4354,6.3652,0.7818,-0.45288,0.81992,39.473,18.509,12.814,5.0989,3.2558,-0.2183,3.4889,1.3844,15.459,6.8244,15.427,6.6704,14.584
1.045,1.07,1.0272,-5.3365,-18.81,-20.628,276.92,79.615,-4.4535,11.418,1.2981,-0.57138,-0.37205,31.051,24.92,4.7258,6.8324,3.2318,1.202,6.6443,1.2822,16.509,7.9279,14.696,4.013,10.502
1.045,1.07,1.0267,-4.9163,-17.94,-20.409,255.36,50.661,-3.1198,8.3499,1.194,0.4086,-0.16174,41.145,24.72,10.116,6.0113,3.7567,1.809,5.5804,0.90442,13.53,6.1473,15.371,5.3378,9.6183
1.045,1.07,1.041,-4.5944,-15.803,-17.558,238.74,62.719,-4.014,9.7729,1.6625,-2.5988,0.55965,33.643,17.826,5.4142,7.2159,3.8037,2.1812,6.6318,1.2858,8.8272,6.1943,7.0456,4.5191,7.7209
1.045,1.07,1.0393,-4.7661,-17.019,-19.412,247.76,50.558,-3.235,10.257,1.8362,0.94575,-0.60694,41.253,15.973,9.7469,4.437,4.3396,3.3231,7.1878,1.1434,9.7761,6.1588,8.8623,7.2067,7.1879
1.045,1.07,1.049,-3.8176,-13.906,-14.918,198.99,26.039,-2.973,8.8924,3.0764,-0.4824,-0.1723,18.053,14.47,11.515,7.4822,5.3924,1.8091,7.0451,2.1872,12.263,8.4898,10.999,4.1123,11.997
1.045,1.07,1.0215,-5.1165,-19.003,-21.444,265.43,55.993,-1.4518,4.9208,1.329,-1.6992,0.31238,41.64,24.015,8.2247,7.3922,3.0929,1.814,7.0918,1.0532,16.304,7.9863,21.153,5.3452,8.3903
1.045,1.07,1.0335,-4.2029,-15.083,-16.626,218.59,40.475,-3.8857,7.1888,1.8428,-0.5238,-1.0979,33.205,25.023,6.0976,7.6511,4.0543,1.5915,3.061,1.6697,18.042,7.4653,5.3968,4.418,12.487
1.045,1.07,1.054,-3.7527,-12.818,-13.533,195.44,42.949,-4.1261,7.8097,0.88128,0.55692,-2.5395,5.6133,13.398,6.1799,5.9946,3.7894,2.2893,4.128,0.99902,7.6563,7.6018,17.838,6.6251,14.31
1.045,1.07,1.0507,-4.6432,-16.513,-18.472,241.52,54.747,-5.1535,7.5418,1.1044,0.19604,1.4497,35.563,4.7638,4.5692,8.8494,4.5867,1.4789,5.4736,1.8934,17.572,8.1778,6.8895,5.4498,14.133
1.045,1.07,1.0398,-5.3244,-19.829,-22.273,276.61,59.105,-4.2087,7.5709,1.8207,-1.232,-0.4602,36.885,11.207,11.368,7.1215,4.4523,1.6327,6.9649,1.3705,22.157,5.421,19.032,4.0253,11.528
1.045,1.07,1.0371,-4.0306,-14.902,-16.464,209.99,24.052,-3.0869,8.9741,1.2947,0.91989,-0.027779,23.629,24.289,12.632,6.4495,4.9584,1.2507,4.3867,2.3529,12.357,5.3603,17.417,3.3272,10.369
1.045,1.07,1.0412,-5.0213,-17.908,-19.758,260.62,71.12,-4.4821,4.4674,1.7832,0.36041,1.9446,21.539,14.141,8.3227,4.8224,1.2519,0.76373,6.0394,1.602,16.708,7.9577,22.918,4.193,18.19
1.045,1.07,1.0421,-4.3636,-15.431,-16.508,226.73,57.743,-3.6956,3.9901,1.4894,0.11226,0.11571,18.03,17.757,7.3339,9.2172,2.5216,1.9473,5.2868,1.4087,19.495,4.313,9.4726,4.5802,10.098
1.045,1.07,1.05,-4.0556,-14.023,-15.454,211.18,44.376,-6.8823,8.7378,1.796,0.26281,-1.8512,18.212,15.423,7.9351,5.1902,3.8917,2.4088,1.4673,2.6865,10.978,6.9823,14.766,4.6549,10.71
1.045,1.07,1.0483,-4.5307,-15.923,-17.116,235.6,61.634,-5.8601,6.6867,1.515,1.7117,0.45087,19.495,15.775,6.5073,7.4213,4.5513,1.4194,7.2707,1.0394,16.906,3.2833,7.4221,3.3201,12.772
1.045,1.07,1.0459,-4.0526,-14.363,-15.804,211.2,33.977,-3.3977,12.107,1.1509,0.73064,-0.63635,28.579,16.211,7.3086,3.8523,2.7411,2.2596,7.2326,1.9389,11.077,6.0708,7.0981,9.1572,6.1852
1.045,1.07,1.0538,-4.3076,-15.159,-17.166,223.91,48.577,-2.2816,4.1498,1.7084,-1.4342,-0.092981,29.63,6.4662,5.7773,6.5669,2.6324,1.6485,5.2778,1.7285,9.4233,6.1826,17.678,5.4061,11.938
1.045,1.07,1.0351,-4.9364,-17.779,-20.118,256.28,60.385,-4.6689,4.6462,1.4667,0.54861,-1.3027,34.522,15.244,5.7538,11.093,3.4998,2.438,4.8671,1.9551,13.948,3.7195,21.214,5.2276,7.2277
1.045,1.07,1.029,-4.8087,-18.106,-20.151,250,42.623,-3.4801,7.4022,2.0915,-0.94893,-0.20759,34.718,21.751,7.5627,6.9458,3.4121,2.2208,5.9354,2.3834,20.561,6.8478,21.964,4.4132,9.2087
1.045,1.07,1.0503,-3.9225,-13.762,-14.766,204.15,44.248,-6.5437,4.2159,0.89828,0.40799,1.1062,14.555,16.355,9.6451,6.8836,4.3568,2.198,7.8112,1.7732,8.2479,3.846,11.11,4.4748,13.538
1.045,1.07,1.0391,-4.3659,-15.843,-18.092,227.24,35.177,-5.7983,8.8376,2.09,-0.28166,0.52271,39.806,15.61,5.7609,8.6698,2.8468,2.8672,3.4022,2.7331,14.989,4.6292,14.001,5.5196,12.618
1.045,1.07,1.0519,-4.8943,-17.8,-20.405,254.43,51.921,-3.0667,6.1414,1.4779,0.042801,0.043709,36.735,4.4274,14.091,5.6188,5.2219,2.1431,4.4728,1.5893,16.541,5.2858,13.014,4.5952,10.166
1.045,1.07,1.0402,-4.5471,-16.196,-18.905,236.3,43.609,-3.3127,7.307,2.3196,0.29519,-1.0572,39.807,16.016,9.955,5.5118,1.883,2.642,3.103,1.593,8.252,7.5849,18.324,3.8489,11.853
1.045,1.07,1.0447,-4.1789,-15.058,-16.212,217.32,45.026,-1.5969,4.658,1.7567,-1.6639,-1.0028,21.588,18.083,5.0469,5.7248,3.3708,1.8764,8.571,1.5921,13.52,4.6543,15.636,5.7703,9.766
1.045,1.07,1.0299,-5.403,-19.384,-21.526,280.36,72.398,-1.9012,11.172,1.3344,1.5733,0.29325,31.716,20.835,11.011,3.3797,3.1386,0.85439,5.684,1.9358,19.259,8.6877,14.01,6.0984,7.6608
1.045,1.07,1.043,-4.3608,-15.217,-16.5,226.82,55.018,-5.0853,8.7746,1.33,-0.85156,1.11,22.758,19.087,6.1072,8.4677,4.2649,1.6074,8.5075,0.39493,8.0853,4.1438,12.089,3.8662,8.4715
1.045,1.07,1.0481,-3.8283,-13.446,-14.946,198.97,39.701,-4.7354,0.23755,1.2529,-0.58158,0.68344,26.139,15.157,6.2005,6.8578,3.0825,2.1947,4.3871,1.8397,10.36,7.3,10.192,4.3401,11.863
1.045,1.07,1.0405,-4.6608,-16.544,-18.595,242.19,54.617,-3.1943,7.702,1.8765,-0.078288,-0.074076,33.182,20.427,8.6156,2.9313,3.7474,1.9951,4.0386,1.5439,14.865,6.393,11.115,3.2204,7.8544
1.045,1.07,1.0512,-3.8243,-14.313,-15.606,199.49,20.087,-3.8278,6.5296,1.1708,-1.9913,-1.0307,22.72,13.722,7.8087,6.5743,4.7836,2.3537,6.3398,1.5216,15.419,5.752,18.01,3.7171,11.52
1.045,1.07,1.0439,-3.8976,-14.239,-15.922,203.11,21.82,-3.3724,8.8282,2.0513,-0.10418,-0.066775,28.902,17.565,6.1579,6.6519,2.5889,1.2031,4.1393,1.4814,12.995,5.6014,17.796,5.1157,11.678
1.045,1.07,1.0534,-4.0891,-14.422,-16.428,212.77,38.888,-3.4194,5.0324,1.1441,-0.5958,-1.4341,34.872,11.388,8.3786,6.1436,3.8364,1.5881,5.6652,1.8645,9.2087,4.8885,7.0508,4.2652,12.16
1.045,1.07,1.0486,-4.1468,-14.958,-16.572,216.1,33.483,-3.7211,10.384,1.1777,-0.63217,0.99201,29.157,11.689,9.8785,7.634,3.8135,0.77154,5.4515,1.0963,14.867,7.7,8.5999,5.0331,13.383
1.045,1.07,1.0422,-3.9984,-14.143,-15.057,208.12,41.313,-3.374,8.3921,1.4772,-0.17913,0.94097,16.636,19.208,6.3355,9.4902,3.8331,1.2029,7.4153,1.3605,10.13,5.4839,14.061,4.8618,11.832
1.045,1.07,1.0491,-4.7177,-16.448,-18.603,245.2,59.96,-3.2381,8.5936,1.1741,0.52343,-0.026297,33.984,11.935,6.5159,2.3131,4.7646,2.7765,1.9497,1.8791,16.129,5.9309,8.1044,5.2653,10.098
1.045,1.07,1.04,-4.4249,-15.79,-17.41,229.89,52.553,-2.9345,3.9499,1.2456,-0.46934,-0.4124,27.646,19.157,9.0811,3.7663,5.4345,2.0667,7.3453,1.3048,9.7445,8.0354,11.776,7.0623,9.2382
1.045,1.07,1.0549,-3.5767,-12.542,-14.126,186.53,21.485,-5.149,8.6985,1.3208,-0.96308,-2.5646,30.81,11.012,9.2698,9.2299,3.6847,2.3514,7.158,2.3443,3.7072,5.3827,5.1933,5.302,12.868
1.045,1.07,1.04,-4.7942,-17.265,-20.174,249.41,43.013,-4.4003,12.165,1.3636,-0.65217,1.3934,46.223,13.322,9.9839,6.8507,1.5145,1.4563,5.5011,1.5938,9.54,5.0445,16.835,4.727,11.109
1.045,1.07,1.0312,-5.3652,-19.366,-21.011,278.52,74.409,-2.9463,10.732,1.2018,1.01,0.74525,23.725,17.94,8.9242,9.0057,5.3701,0.99756,8.7972,1.4625,16.795,6.8116,18.657,5.5579,5.531
1.045,1.07,1.0549,-4.357,-15.87,-17.843,226.87,36.876,-2.8812,7.6848,2.1491,1.1268,0.14685,34.541,5.8646,6.3125,6.1252,5.1701,0.92337,5.2531,2.1253,18.23,6.2899,9.0846,4.7932,6.1948
1.045,1.07,1.0476,-3.7459,-14.168,-15.984,195.46,7.7887,-3.0239,7.8923,1.225,-0.70028,0.34834,31.429,13.064,8.5869,8.4741,4.9784,1.0147,4.4247,2.4543,13.146,5.2279,18.649,4.4603,13.129
1.045,1.07,1.0402,-3.5974,-13.195,-14.376,187.6,16.376,-5.3914,7.2922,1.1187,0.84892,-2.4638,22.903,23.677,9.4329,5.7875,3.0432,1.7625,3.4029,1.861,15.344,5.809,10.626,7.6471,8.565
1.045,1.07,1.0489,-4.386,-16.313,-18.297,228.57,30.037,-3.1027,9.6677,1.1131,0.9298,-0.62328,35.368,10.056,5.2902,6.317,2.8986,1.6499,7.1175,1.1199,18.484,6.1438,15.611,5.145,8.148
1.045,1.07,1.0243,-4.917,-17.83,-19.466,255.54,57.739,-4.0177,11.125,0.75835,0.16558,0.083173,20.767,28.693,10.121,6.5313,1.3115,2.0265,6.4124,2.181,14.52,4.0231,26.277,4.9155,10.861
1.045,1.07,1.0419,-4.5462,-16.629,-18.83,236.6,38.781,-3.6651,9.6072,2.1838,-0.59053,0.24792,36.801,14.68,11.99,3.8159,3.0123,1.8107,9.5124,2.2612,8.9866,8.5565,14.792,6.4061,11.975
1.045,1.07,1.0479,-4.2732,-14.894,-16.531,222.16,51.125,-3.0497,5.8411,0.83606,0.29452,0.74377,24.361,14.535,7.5621,5.0081,1.7129,1.1947,7.4668,1.2074,7.3642,7.6937,14.66,4.7551,12.056
1.045,1.07,1.0504,-4.3816,-15.614,-17.203,228.11,45.045,-3.3936,9.8864,1.811,1.9334,-0.34078,18.322,12.505,12.291,4.2397,3.968,2.2827,6.6707,1.361,9.9265,5.984,17.506,5.2484,13.567
1.045,1.07,1.0458,-4.7908,-17.877,-19.938,249.48,41.069,-4.6266,9.9382,1.1739,2.7122,-0.66221,30.024,11.14,10.859,5.0942,4.3665,1.6739,6.7749,0.76285,20.125,6.073,17.537,5.5497,10.737
1.045,1.07,1.0426,-4.6274,-15.98,-17.438,240.15,68.895,-2.2889,5.5579,2.524,-0.60441,1.0151,26.273,16.236,9.1879,3.9521,4.4068,2.9027,7.9848,2.4895,11.223,5.1216,3.4022,8.043,8.9626
1.045,1.07,1.0479,-4.1423,-14.939,-17.202,215.93,26.787,-5.5095,10.722,1.3013,0.23216,-0.79971,34.549,16.004,11.711,5.5114,2.1563,1.6066,3.9086,2.2373,10.509,2.6426,14.39,3.8143,9.1185
1.045,1.07,1.0433,-4.0538,-15.431,-16.188,211.38,28.242,-5.0365,6.0968,1.1495,-0.092908,-1.4795,19.792,21.005,3.2943,5.3856,5.9379,2.5274,9.6368,1.4241,21.465,4.7735,15.483,4.9749,9.29
